,Entity,Iteration,Probability,Relation,Value
286,concept:personus:matt_treanor,850,0.995125,concept:athleteplaysinleague,concept:sportsleague:mlb
287,concept:personus:matt_treanor,850,0.97775,concept:athleteplayssport,concept:sport:baseball
288,concept:athlete:omar_aguilar,850,0.9375,concept:athleteplayssport,concept:sport:baseball
289,concept:athlete:gil_meche,850,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
290,concept:athlete:gil_meche,850,0.988875,concept:athleteplayssport,concept:sport:baseball
291,concept:athlete:sergio_rodriguez,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:trail_blazers
292,concept:athlete:jason_hirsh,850,1.0,concept:athleteplayssport,concept:sport:baseball
293,concept:athlete:scott_niedermayer,850,0.998046875,concept:athleteplaysforteam,concept:sportsteam:anaheim_ducks
294,concept:athlete:kosuke_fukudome,850,0.998375,concept:athleteplaysinleague,concept:sportsleague:mlb
295,concept:athlete:kosuke_fukudome,850,0.98425,concept:athleteplayssport,concept:sport:baseball
296,concept:athlete:charlie_villanueva,850,1.0,concept:athleteledsportsteam,concept:sportsteam:toronto_raptors
297,concept:athlete:charlie_villanueva,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:dodgers
298,concept:athlete:charlie_villanueva,850,0.9991915,concept:athleteplaysinleague,concept:sportsleague:mlb
299,concept:athlete:charlie_villanueva,850,0.999503875,concept:athleteplayssport,concept:sport:baseball
300,concept:athlete:bob_mccrory,850,0.9375,concept:athleteplayssport,concept:sport:baseball
301,concept:athlete:brandon_boggs,850,0.944,concept:athleteplaysinleague,concept:sportsleague:nhl
302,concept:athlete:brandon_boggs,850,0.936,concept:athleteplayssport,concept:sport:hockey
303,concept:athlete:damian_moss,850,0.9375,concept:athleteplayssport,concept:sport:baseball
304,concept:athlete:joe_frazier,850,1.0,concept:athleteplayssport,concept:sport:boxing
305,concept:athlete:jake_peavy,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:padres
306,concept:athlete:jake_peavy,850,0.9935,concept:athleteplaysinleague,concept:sportsleague:mlb
307,concept:athlete:jake_peavy,850,0.99803125,concept:athleteplayssport,concept:sport:baseball
308,concept:athlete:david_ragan,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:nascar
309,concept:athlete:jp_howell,850,0.98775,concept:athleteplaysinleague,concept:sportsleague:mlb
310,concept:athlete:jp_howell,850,0.9995078125,concept:athleteplayssport,concept:sport:baseball
311,concept:coach:bart_starr,850,0.9795,concept:athleteplaysinleague,concept:sportsleague:nfl
312,concept:coach:bart_starr,850,0.907,concept:athleteplayssport,concept:sport:football
313,concept:athlete:brandon_lyon,850,0.993875,concept:athleteplaysinleague,concept:sportsleague:mlb
314,concept:athlete:brandon_lyon,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
315,concept:coach:ben_hendrickson,850,0.9375,concept:athleteplayssport,concept:sport:baseball
316,concept:athlete:dwight_evans,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:red_sox
317,concept:athlete:matt_stairs,850,1.0,concept:athleteplaysforteam,concept:sportsteam:blue_jays
318,concept:athlete:kevin_cash,850,0.973,concept:athleteplaysinleague,concept:sportsleague:mlb
319,concept:athlete:kevin_cash,850,0.937,concept:athleteplayssport,concept:sport:baseball
320,concept:athlete:reggie_smith,850,0.959,concept:athleteplaysinleague,concept:sportsleague:mlb
321,concept:athlete:david_dellucci,850,0.9998250166985316,concept:athleteplayssport,concept:sport:baseball
322,concept:personmexico:adam_kennedy,850,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
323,concept:personmexico:adam_kennedy,850,0.911,concept:athleteplayssport,concept:sport:football
324,concept:athlete:davis_romero,850,0.9375,concept:athleteplayssport,concept:sport:baseball
325,concept:personmexico:jorge_cantu,850,0.9610000000000001,concept:athleteplaysinleague,concept:sportsleague:mlb
326,concept:personmexico:jorge_cantu,850,0.98425,concept:athleteplayssport,concept:sport:baseball
327,concept:athlete:randy_keisler,850,0.9375,concept:athleteplayssport,concept:sport:baseball
328,concept:coach:claude_giroux,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:philadelphia_flyers
329,concept:male:darryl_strawberry,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
330,concept:male:darryl_strawberry,850,0.902,concept:athleteplaysinleague,concept:sportsleague:mlb
331,concept:male:darryl_strawberry,850,0.9555,concept:athleteplayssport,concept:sport:baseball
332,concept:athlete:ricky_stone,850,1.0,concept:athleteplayssport,concept:sport:baseball
333,concept:athlete:paul_o_neill,850,0.9510000000000001,concept:athleteplaysinleague,concept:sportsleague:mlb
334,concept:athlete:paul_o_neill,850,0.992125,concept:athleteplayssport,concept:sport:baseball
335,concept:athlete:matt_anderson,850,0.9375,concept:athleteplayssport,concept:sport:baseball
336,concept:athlete:dominic_rhodes,850,0.96875,concept:athleteledsportsteam,concept:sportsteam:tennessee_titans
337,concept:athlete:dominic_rhodes,850,1.0,concept:athleteplaysforteam,concept:sportsteam:tennessee_titans
338,concept:athlete:dominic_rhodes,850,0.98,concept:athleteplayssport,concept:sport:football
339,concept:athlete:alexei_ramirez,850,0.9375,concept:athleteledsportsteam,concept:sportsteam:red_sox
340,concept:athlete:alexei_ramirez,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:red_sox
341,concept:athlete:alexei_ramirez,850,0.972,concept:athleteplaysinleague,concept:sportsleague:mlb
342,concept:athlete:alexei_ramirez,850,0.9685,concept:athleteplayssport,concept:sport:baseball
343,concept:athlete:darrell_rasner,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:yankees
344,concept:athlete:darrell_rasner,850,0.99075,concept:athleteplaysinleague,concept:sportsleague:mlb
345,concept:athlete:darrell_rasner,850,0.9944375,concept:athleteplayssport,concept:sport:baseball
346,concept:coach:lubomir_visnovsky,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:oilers
347,concept:athlete:josh_banks,850,0.9375,concept:athleteplayssport,concept:sport:baseball
348,concept:male:yogi_berra,850,0.9976916675871983,concept:athleteplaysforteam,concept:sportsteam:yankees
349,concept:male:yogi_berra,850,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
350,concept:male:yogi_berra,850,0.97775,concept:athleteplayssport,concept:sport:baseball
351,concept:athlete:michael_robinson,850,0.944,concept:athleteplaysinleague,concept:sportsleague:acc
352,concept:athlete:michael_robinson,850,0.927,concept:athleteplayssport,concept:sport:football
353,concept:athlete:ben_sheets,850,0.98775,concept:athleteplaysinleague,concept:sportsleague:mlb
354,concept:athlete:ben_sheets,850,0.992125,concept:athleteplayssport,concept:sport:baseball
355,concept:athlete:mike_wood,850,0.9375,concept:athleteplayssport,concept:sport:baseball
356,concept:athlete:jhonny_peralta,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:indians
357,concept:athlete:jhonny_peralta,850,0.9510000000000001,concept:athleteplaysinleague,concept:sportsleague:mlb
358,concept:athlete:jhonny_peralta,850,0.9685,concept:athleteplayssport,concept:sport:baseball
359,concept:athlete:kenshin_kawakami,850,0.9375,concept:athleteplayssport,concept:sport:baseball
360,concept:athlete:omar_quintanilla,850,0.9998625502749413,concept:athleteplayssport,concept:sport:baseball
361,concept:athlete:stephen_randolph,850,0.9375,concept:athleteplayssport,concept:sport:baseball
362,concept:athlete:doug_slaten,850,0.9981875,concept:athleteplayssport,concept:sport:baseball
363,concept:athlete:aaron_rakers,850,0.99975,concept:athleteplayssport,concept:sport:baseball
364,concept:athlete:billy_traber,850,0.9375,concept:athleteplayssport,concept:sport:baseball
365,concept:athlete:john_foster,850,0.9375,concept:athleteplayssport,concept:sport:baseball
366,concept:athlete:carlos_carrasco,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
367,concept:athlete:carlos_carrasco,850,0.9981875,concept:athleteplayssport,concept:sport:baseball
368,concept:athlete:brendan_donnelly,850,0.9999850631451003,concept:athleteplayssport,concept:sport:baseball
369,concept:personmexico:carlos_marmol,850,0.998375,concept:athleteplaysinleague,concept:sportsleague:mlb
370,concept:personmexico:carlos_marmol,850,0.992125,concept:athleteplayssport,concept:sport:baseball
371,concept:athlete:reed_johnson,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
372,concept:athlete:laynce_nix,850,1.0,concept:athleteplayssport,concept:sport:baseball
373,concept:athlete:gregor_blanco,850,0.986,concept:athleteplaysinleague,concept:sportsleague:mlb
374,concept:athlete:gregor_blanco,850,0.9685,concept:athleteplayssport,concept:sport:baseball
375,concept:athlete:sean_burnett,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
376,concept:athlete:sean_burnett,850,0.96875,concept:athleteplayssport,concept:sport:baseball
377,concept:athlete:dwayne_jones,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
378,concept:athlete:scott_richmond,850,1.0,concept:athleteplayssport,concept:sport:baseball
379,concept:athlete:dustin_moseley,850,1.0,concept:athleteplayssport,concept:sport:baseball
380,concept:coach:miikka_kiprusoff,850,0.998046875,concept:athleteplaysforteam,concept:sportsteam:flames
381,concept:male:j__d__drew,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:red_sox
382,concept:male:j__d__drew,850,0.998375,concept:athleteplaysinleague,concept:sportsleague:mlb
383,concept:male:j__d__drew,850,0.98425,concept:athleteplayssport,concept:sport:baseball
384,concept:athlete:hong_chih_kuo,850,0.9989921875,concept:athleteplaysinleague,concept:sportsleague:mlb
385,concept:athlete:hong_chih_kuo,850,0.992125,concept:athleteplayssport,concept:sport:baseball
386,concept:athlete:matt_schaub,850,0.9998250335271763,concept:athleteledsportsteam,concept:sportsteam:texans
387,concept:athlete:matt_schaub,850,0.99951171875,concept:athleteplaysforteam,concept:sportsteam:texans
388,concept:athlete:matt_schaub,850,0.95,concept:athleteplaysinleague,concept:sportsleague:nfl
389,concept:athlete:matt_schaub,850,0.9535,concept:athleteplayssport,concept:sport:football
390,concept:athlete:todd_williams,850,0.99275,concept:athleteplayssport,concept:sport:baseball
391,concept:athlete:brian_shackelford,850,1.0,concept:athleteplayssport,concept:sport:baseball
392,concept:athlete:pedroia,850,0.9375,concept:athleteledsportsteam,concept:sportsteam:red_sox
393,concept:personmexico:scott_patterson,850,0.99775,concept:athleteplayssport,concept:sport:baseball
394,concept:athlete:chase_headley,850,1.0,concept:athleteplayssport,concept:sport:baseball
395,concept:athlete:tyler_clippard,850,0.9935,concept:athleteplaysinleague,concept:sportsleague:mlb
396,concept:athlete:tyler_clippard,850,0.992125,concept:athleteplayssport,concept:sport:baseball
397,concept:athlete:brian_tallet,850,0.99971875,concept:athleteplayssport,concept:sport:baseball
398,concept:athlete:kyle_kendrick,850,0.9755,concept:athleteplaysinleague,concept:sportsleague:mlb
399,concept:athlete:kyle_kendrick,850,0.9960625,concept:athleteplayssport,concept:sport:baseball
400,concept:athlete:rick_vandenhurk,850,0.974,concept:athleteplaysinleague,concept:sportsleague:mlb
401,concept:athlete:rick_vandenhurk,850,0.992125,concept:athleteplayssport,concept:sport:baseball
402,concept:athlete:marion_barber_iii,850,0.999755859375,concept:athleteplaysforteam,concept:sportsteam:dallas_cowboys
403,concept:personmexico:chris_young,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:padres
404,concept:personmexico:chris_young,850,0.9835,concept:athleteplaysinleague,concept:sportsleague:mlb
405,concept:personmexico:chris_young,850,0.992125,concept:athleteplayssport,concept:sport:baseball
406,concept:athlete:santonio_holmes,850,0.99609375,concept:athleteplaysforteam,concept:sportsteam:kansas_city_chiefs
407,concept:athlete:santonio_holmes,850,0.9987905,concept:athleteplaysinleague,concept:sportsleague:nfl
408,concept:athlete:santonio_holmes,850,0.991351,concept:athleteplayssport,concept:sport:football
409,concept:athlete:dan_kolb,850,0.9375,concept:athleteplayssport,concept:sport:baseball
410,concept:personmexico:mark_grudzielanek,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:lady_royals
411,concept:personmexico:mark_grudzielanek,850,0.973,concept:athleteplaysinleague,concept:sportsleague:mlb
412,concept:personmexico:mark_grudzielanek,850,0.97775,concept:athleteplayssport,concept:sport:baseball
413,concept:athlete:jesus_colome,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
414,concept:athlete:mark_lowe,850,0.96875,concept:athleteplayssport,concept:sport:baseball
415,concept:athlete:cory_sullivan,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:mighty_ducks_of_anaheim
416,concept:athlete:cory_sullivan,850,1.0,concept:athleteplayssport,concept:sport:baseball
417,concept:coach:jason_garrett,850,0.9795,concept:athleteplaysinleague,concept:sportsleague:nfl
418,concept:coach:jason_garrett,850,0.907,concept:athleteplayssport,concept:sport:football
419,concept:athlete:cesar_jimenez,850,1.0,concept:athleteplayssport,concept:sport:baseball
420,concept:coach:zdeno_chara,850,0.999969482421875,concept:athleteplaysforteam,concept:sportsteam:boston_bruins
421,concept:coach:zdeno_chara,850,0.9795,concept:athleteplaysinleague,concept:sportsleague:nhl
422,concept:coach:zdeno_chara,850,0.967,concept:athleteplayssport,concept:sport:hockey
423,concept:athlete:jon_coutlangus,850,0.9375,concept:athleteplayssport,concept:sport:baseball
424,concept:personmexico:john_buck,850,0.98675,concept:athleteplaysinleague,concept:sportsleague:mlb
425,concept:personmexico:john_buck,850,0.98425,concept:athleteplayssport,concept:sport:baseball
426,concept:athlete:brad_radke,850,0.9755,concept:athleteplaysinleague,concept:sportsleague:mlb
427,concept:athlete:brad_radke,850,0.97775,concept:athleteplayssport,concept:sport:baseball
428,concept:athlete:ryan_tucker,850,0.9375,concept:athleteplayssport,concept:sport:baseball
429,concept:personmexico:raul_ibanez,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:seattle_mariners
430,concept:personmexico:raul_ibanez,850,0.948,concept:athleteplaysinleague,concept:sportsleague:major_league_baseball
431,concept:personmexico:raul_ibanez,850,0.984,concept:athleteplayssport,concept:sport:baseball
432,concept:coach:joe_theismann,850,0.9795,concept:athleteplaysinleague,concept:sportsleague:nfl
433,concept:coach:joe_theismann,850,0.907,concept:athleteplayssport,concept:sport:football
434,concept:athlete:jared_burton,850,0.9981875,concept:athleteplayssport,concept:sport:baseball
435,concept:athlete:roy_campanella,850,0.9835,concept:athleteplayssport,concept:sport:baseball
436,concept:athlete:keyon_dooling,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:nets
437,concept:athlete:daunte_culpepper,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:minnesota_vikings
438,concept:athlete:daunte_culpepper,850,0.9510000000000001,concept:athleteplaysinleague,concept:sportsleague:nfl
439,concept:athlete:daunte_culpepper,850,0.9535,concept:athleteplayssport,concept:sport:football
440,concept:coach:ryan_spilborghs,850,0.99025,concept:athleteplaysinleague,concept:sportsleague:mlb
441,concept:coach:ryan_spilborghs,850,0.98425,concept:athleteplayssport,concept:sport:baseball
442,concept:athlete:yorvit_torrealba,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:rockies
443,concept:athlete:yorvit_torrealba,850,0.9610000000000001,concept:athleteplaysinleague,concept:sportsleague:mlb
444,concept:athlete:yorvit_torrealba,850,0.9685,concept:athleteplayssport,concept:sport:baseball
445,concept:athlete:nelson_r__cruz,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
446,concept:athlete:nelson_r__cruz,850,0.999875,concept:athleteplayssport,concept:sport:baseball
447,concept:athlete:adam_russell,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
448,concept:athlete:adam_russell,850,0.96875,concept:athleteplayssport,concept:sport:baseball
