,Entity,Iteration,Probability,Relation,Value
265,concept:sportsteam:houston_texans,1070,0.9999089649144848,concept:teamplaysagainstteam,concept:sportsteam:pittsburgh_steelers_sunday
266,concept:sportsteam:houston_texans,1070,0.9993336075989209,concept:teamplaysagainstteam,concept:sportsteam:kansas_city_chiefs
267,concept:sportsteam:houston_texans,1070,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:sd_chargers
268,concept:sportsteam:houston_texans,1070,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:broncos
269,concept:sportsteam:houston_texans,1070,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:bengals
270,concept:sportsteam:houston_texans,1070,0.984375,concept:teamplaysagainstteam,concept:sportsteam:minnesota_vikings
271,concept:sportsteam:houston_texans,1070,0.984375,concept:teamplaysagainstteam,concept:sportsteam:packers
272,concept:sportsteam:houston_texans,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:falcons
273,concept:sportsteam:houston_texans,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:washington_redskins_last
274,concept:sportsteam:houston_texans,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:seahawks
275,concept:sportsteam:houston_texans,1069,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:new_england_patriots
276,concept:sportsteam:houston_texans,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:jacksonville_jaguars
277,concept:sportsteam:houston_texans,1070,0.9999299440796897,concept:teamplaysagainstteam,concept:sportsteam:new_york_jets
278,concept:sportsteam:houston_texans,1070,0.999755859375,concept:teamplaysagainstteam,concept:sportsteam:new
279,concept:sportsteam:houston_texans,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:miami_dolphins_football_team
280,concept:sportsteam:houston_texans,1070,0.9999999999999766,concept:teamplaysincity,concept:city:houston
281,concept:sportsteam:houston_texans,1070,1.0,concept:teamplaysinleague,concept:sportsleague:nfl
282,concept:sportsteam:houston_texans,1070,0.9995418520380842,concept:teamplayssport,concept:sport:hockey
283,concept:sportsteam:houston_texans,1070,1.0,concept:teamwontrophy,concept:awardtrophytournament:super_bowl
284,concept:sportsteam:cleveland_state_vikings,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
285,concept:sportsteam:moore_school,1070,0.99609375,concept:teamplaysinleague,concept:sportsleague:international
286,concept:sportsteam:indians,1069,0.9999999192379484,concept:teamplaysagainstteam,concept:sportsteam:red_sox_this_season
287,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:boston_braves
288,concept:sportsteam:indians,1069,0.9967102232203434,concept:teamplaysagainstteam,concept:sportsteam:mariners
289,concept:sportsteam:indians,1069,0.9993106992854089,concept:teamplaysagainstteam,concept:sportsteam:atlanta_braves_spring_training
290,concept:sportsteam:indians,1069,0.9375,concept:teamplaysagainstteam,concept:sportsteam:tampa
291,concept:sportsteam:indians,1069,0.9998354350595521,concept:teamplaysagainstteam,concept:sportsteam:royals
292,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:baltimore_orioles
293,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:chicago_white_sox
294,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:detroit_tigers
295,concept:sportsteam:indians,1069,0.9996668527397431,concept:teamplaysagainstteam,concept:sportsteam:twins
296,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:pirates
297,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:white_sox
298,concept:sportsteam:indians,1070,0.9858584006633713,concept:teamplaysagainstteam,concept:sportsteam:cardinals__
299,concept:sportsteam:indians,1070,0.9824251223363256,concept:teamplaysagainstteam,concept:sportsteam:n2001_arizona_diamondbacks
300,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:colorado_rockies
301,concept:sportsteam:indians,1069,0.96875,concept:teamplaysagainstteam,concept:sportsteam:houston_astros
302,concept:sportsteam:indians,1069,0.999971824402744,concept:teamplaysagainstteam,concept:sportsteam:red_sox
303,concept:sportsteam:indians,1069,0.9990448497794295,concept:teamplaysagainstteam,concept:sportsteam:dodgers
304,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:atlanta_braves
305,concept:sportsteam:indians,1069,0.9502147648997679,concept:teamplaysagainstteam,concept:sportsteam:marlins
306,concept:sportsteam:indians,1069,0.967725791848727,concept:teamplaysagainstteam,concept:sportsteam:texas_rangers
307,concept:sportsteam:indians,1069,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_devil_rays
308,concept:sportsteam:indians,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:yankees
309,concept:sportsteam:indians,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:new_york_jets
310,concept:sportsteam:indians,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:boston_red_sox
311,concept:sportsteam:indians,1070,0.9921875,concept:teamplaysagainstteam,concept:sportsteam:chicago_cubs_baseball
312,concept:sportsteam:indians,1070,0.96875,concept:teamplaysagainstteam,concept:sportsteam:tampa_bay_rays
313,concept:sportsteam:indians,1070,0.99999999768055,concept:teamplaysincity,concept:city:cleveland
314,concept:sportsteam:indians,1070,1.0,concept:teamplaysinleague,concept:sportsleague:mlb
315,concept:sportsteam:indians,1070,0.9996878653884846,concept:teamplayssport,concept:sport:baseball
316,concept:sportsteam:indians,1069,0.9830296993072705,concept:teamwontrophy,concept:awardtrophytournament:world_series
317,concept:sportsteam:brown_bears,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
318,concept:sportsteam:eastman_school_of_music,1048,0.99609375,concept:teamalsoknownas,concept:sportsteam:state_university
319,concept:sportsteam:troy_university,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
320,concept:sportsteam:buffalo_bulls,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
321,concept:sportsteam:towson_tigers,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
322,concept:sportsteam:george_washington_university__s_elliott_school,1070,0.99609375,concept:teamplaysinleague,concept:sportsleague:international
323,concept:sportsteam:iowa_state,1070,1.0,concept:teamalsoknownas,concept:sportsteam:state_university
324,concept:sportsteam:iowa_state,1070,0.999999999996362,concept:teamplaysincity,concept:city:ames
325,concept:sportsteam:iowa_state,1070,0.9990234375,concept:teamplayssport,concept:sport:basketball
326,concept:sportsteam:gardner_webb_bulldogs,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
327,concept:sportsteam:seattle_pilots,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:mlb
328,concept:sportsteam:arizona_st__sun_devils,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
329,concept:sportsteam:college_of_new_jersey,1070,0.9999463426040888,concept:teamplaysinleague,concept:sportsleague:ncaa
330,concept:sportsteam:unc_wilmington_seahawks,1070,0.999755859375,concept:teamplaysinleague,concept:sportsleague:ncaa
331,concept:sportsteam:clayton_state,1070,0.96875,concept:teamplaysincity,concept:city:morrow
332,concept:sportsteam:washington_state,1069,0.9999999981373549,concept:teamalsoknownas,concept:sportsteam:state_university
333,concept:sportsteam:washington_state,1070,1.0,concept:teamplaysincity,concept:city:pullman
334,concept:sportsteam:washington_state,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
335,concept:sportsteam:washington_state,1070,0.96,concept:teamplayssport,concept:sport:hockey
336,concept:sportsteam:u_s__national_war_college,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:international
337,concept:sportsteam:sussex_university,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:international
338,concept:sportsteam:washington_mystics,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:wnba
339,concept:sportsteam:cleveland_st__vikings,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
340,concept:sportsteam:north_dakota_fighting_sioux,1070,0.9990234375,concept:teamplaysinleague,concept:sportsleague:ncaa
341,concept:sportsteam:western_connecticut_colonials,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
342,concept:sportsteam:wright_st__raiders,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
343,concept:sportsteam:university_college_london,1070,0.9921875,concept:teamplaysinleague,concept:sportsleague:international
344,concept:sportsteam:southwestern_oklahoma_state_bulldogs,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
345,concept:sportsteam:dallas_baptist_patriots,1070,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
346,concept:sportsteam:fairfield_university,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:international
347,concept:sportsteam:fairfield_university,1070,0.96875,concept:teamplayssport,concept:sport:basketball
348,concept:sportsteam:southeastern_louisiana_university,1070,0.9375,concept:teamplayssport,concept:sport:basketball
349,concept:sportsteam:carolina_panthers,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:eagles
350,concept:sportsteam:carolina_panthers,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:seahawks
351,concept:sportsteam:carolina_panthers,1070,0.9864285111138149,concept:teamplaysagainstteam,concept:sportsteam:arizona_cardinals
352,concept:sportsteam:carolina_panthers,1070,0.984375,concept:teamplaysagainstteam,concept:sportsteam:bears_29_17
353,concept:sportsteam:carolina_panthers,1070,0.9714221585978109,concept:teamplaysagainstteam,concept:sportsteam:cardinals__
354,concept:sportsteam:carolina_panthers,1070,0.9281932845636727,concept:teamplaysagainstteam,concept:sportsteam:buccaneers
355,concept:sportsteam:carolina_panthers,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:new_england_patriots
356,concept:sportsteam:carolina_panthers,1070,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:rams
357,concept:sportsteam:carolina_panthers,1070,0.984375,concept:teamplaysagainstteam,concept:sportsteam:new_york_jets
358,concept:sportsteam:carolina_panthers,1070,0.9375,concept:teamplaysagainstteam,concept:sportsteam:new
359,concept:sportsteam:carolina_panthers,1070,1.0,concept:teamplaysinleague,concept:sportsleague:nfl
360,concept:sportsteam:carolina_panthers,1070,1.0,concept:teamplayssport,concept:sport:football
361,concept:sportsteam:carolina_panthers,1070,0.9980148465825635,concept:teamwontrophy,concept:awardtrophytournament:super_bowl
362,concept:sportsteam:parsons_school_of_design,1070,0.9999847412109375,concept:teamplaysincity,concept:city:new_york
363,concept:sportsteam:fla__international_golden_panthers,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:ncaa
364,concept:sportsteam:national_taiwan_university,1070,0.984375,concept:teamplaysincity,concept:city:taipei
365,concept:sportsteam:utah_valley_wolverines,1070,0.99951171875,concept:teamplaysinleague,concept:sportsleague:ncaa
366,concept:sportsteam:bc_lions,1055,1.0,concept:teamalsoknownas,concept:sportsteam:edmonton_eskimos
367,concept:sportsteam:bc_lions,1070,0.998046875,concept:teamplaysinleague,concept:sportsleague:cfl
368,concept:sportsteam:seoul_national_university,1070,0.999755859375,concept:teamplaysinleague,concept:sportsleague:international
369,concept:sportsteam:san_diego_toreros,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
370,concept:sportsteam:oral_roberts_golden_eagles,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
371,concept:sportsteam:nankai_university,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:international
372,concept:sportsteam:yale_law_school,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:international
373,concept:sportsteam:nyu,1070,0.9999999545944225,concept:teamplaysincity,concept:city:new_york
374,concept:sportsteam:nyu,1070,0.999969482421875,concept:teamplaysinleague,concept:sportsleague:international
375,concept:sportsteam:western_kentucky_university,1070,0.9375,concept:teamplayssport,concept:sport:basketball
376,concept:sportsteam:nec_gear,1070,0.99609375,concept:teamplaysinleague,concept:sportsleague:ncaa
377,concept:sportsteam:idaho_state_university,1048,0.998046875,concept:teamalsoknownas,concept:sportsteam:state_university
378,concept:sportsteam:idaho_state_university,1070,0.9999999670390357,concept:teamplaysincity,concept:city:pocatello
379,concept:sportsteam:idaho_state_university,1070,0.96875,concept:teamplayssport,concept:sport:football
380,concept:sportsteam:idaho_st__bengals,1070,1.0,concept:teamplaysinleague,concept:sportsleague:ncaa
381,concept:sportsteam:st__louis_billikens,1070,0.96875,concept:teamplaysinleague,concept:sportsleague:ncaa
382,concept:sportsteam:florida_intl_golden_panthers,1070,0.999999999994982,concept:teamhomestadium,concept:stadiumoreventvenue:bank_atlantic_center
383,concept:sportsteam:florida_intl_golden_panthers,1070,0.9999999942181157,concept:teamplaysinleague,concept:sportsleague:nhl
384,concept:sportsteam:florida_intl_golden_panthers,1070,0.999999107050451,concept:teamplayssport,concept:sport:hockey
385,concept:sportsteam:monmouth_college,1070,0.9375,concept:teamplaysinleague,concept:sportsleague:international
386,concept:sportsteam:northeast_missouri_state,1070,0.96875,concept:teamplaysincity,concept:city:kirksville
387,concept:sportsteam:ny_rangers,1070,0.912,concept:teamplayssport,concept:sport:hockey
388,concept:sportsteam:bills,1069,0.9944856811371386,concept:teamplaysagainstteam,concept:sportsteam:broncos
389,concept:sportsteam:bills,1069,0.9999283350218049,concept:teamplaysagainstteam,concept:sportsteam:bengals
390,concept:sportsteam:bills,1069,0.99609375,concept:teamplaysagainstteam,concept:sportsteam:pittsburgh_steelers_sunday
391,concept:sportsteam:bills,1069,0.96875,concept:teamplaysagainstteam,concept:sportsteam:seahawks
392,concept:sportsteam:bills,1069,0.9994032928723807,concept:teamplaysagainstteam,concept:sportsteam:dallas_cowboys
393,concept:sportsteam:bills,1069,0.9995106441445605,concept:teamplaysagainstteam,concept:sportsteam:pats
394,concept:sportsteam:bills,1069,0.998046875,concept:teamplaysagainstteam,concept:sportsteam:minnesota_vikings
395,concept:sportsteam:bills,1069,0.96875,concept:teamplaysagainstteam,concept:sportsteam:titans
396,concept:sportsteam:bills,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:washington_redskins_last
397,concept:sportsteam:bills,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:sd_chargers
398,concept:sportsteam:bills,1070,0.9999303763713203,concept:teamplaysagainstteam,concept:sportsteam:kansas_city_chiefs
399,concept:sportsteam:bills,1070,0.9990234375,concept:teamplaysagainstteam,concept:sportsteam:baltimore_colts
400,concept:sportsteam:bills,1070,0.9989696935871916,concept:teamplaysagainstteam,concept:sportsteam:cleveland_browns
401,concept:sportsteam:bills,1069,0.9971638277417441,concept:teamplaysagainstteam,concept:sportsteam:rams
402,concept:sportsteam:bills,1069,1.0,concept:teamplaysagainstteam,concept:sportsteam:new_england_patriots
403,concept:sportsteam:bills,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:new_york_jets
404,concept:sportsteam:bills,1070,0.9899294615251576,concept:teamplaysagainstteam,concept:sportsteam:miami_dolphins_football_team
405,concept:sportsteam:bills,1070,0.9999999999798691,concept:teamplaysincity,concept:city:buffalo
406,concept:sportsteam:bills,1070,0.9999999999991174,concept:teamplaysinleague,concept:sportsleague:nfl
407,concept:sportsteam:bills,1070,1.0,concept:teamplayssport,concept:sport:football
408,concept:sportsteam:bills,1070,0.9375,concept:teamwontrophy,concept:awardtrophytournament:super_bowl
409,concept:sportsteam:kansas_city_chiefs,1070,1.0,concept:teamhomestadium,concept:stadiumoreventvenue:arrowhead_stadium
410,concept:sportsteam:kansas_city_chiefs,1070,1.0,concept:teamplaysagainstteam,concept:sportsteam:sd_chargers
